観測点番号,震度発表名称,機関,緯度,経度,メッシュコード,JCODE,AVS,ARV
4325234,郡上市明宝（旧）＊,自治体,35.85,137.03,5337602212,8,539.7,0.7747
4325235,郡上市和良町＊,自治体,35.7504,137.087,5337500622,1,775.5,0.5689
4325236,郡上市明宝＊,自治体,35.8499,137.0322,5337601243,1,775.5,0.5689
4325237,郡上市大和町＊,自治体,35.8075,136.901,5336576233,10,441.1,0.9201
4325238,郡上市白鳥町白鳥＊,自治体,35.8818,136.8592,5336665843,10,449.5,0.9054
4325239,郡上市高鷲町＊,自治体,35.9459,136.8776,5336773031,10,484.4,0.8495
4325240,郡上市美並町＊,自治体,35.659,136.9574,5336379621,8,502.5,0.8234
4325270,白鳥通報所,気象庁,35.87,136.87,5336664923,9,376.7,1.0525
4325330,海津市海津町＊,自治体,35.2205,136.6366,5236656024,15,190.9,1.8779
4325331,海津市平田町（旧）＊,自治体,35.25,136.63,5236750012,12,169.8,2.0754
4325332,海津市南濃町（旧）＊,自治体,35.22,136.6,5236646724,11,323.5,1.1981
4325333,海津市平田町（旧２）＊,自治体,35.25,136.63,5236750012,12,169.8,2.0754
4325334,海津市南濃町＊,自治体,35.2214,136.5986,5236646742,11,322.6,1.2011
4325335,海津市平田町＊,自治体,35.257,136.6367,5236750044,13,155.4,2.2374
4400000,熱海市網代（旧）,気象庁,35.05,139.1,5239406722,0,0,0
4400001,熱海市網代,気象庁,35.0482,139.0925,5239405734,15,167,2.1043
4400010,熱海市網代（旧２）,気象庁,35.05,139.1,5239406722,0,0,0
4400020,熱海市泉＊,防災科研,35.1424,139.079497,5239507612,11,345.5,1.1329
4400030,熱海市水口町＊,自治体,35.1,139.07,5239502521,4,510.4,0.8125
4400031,熱海市中央町（旧）＊,自治体,35.1,139.07,5239502521,4,510.4,0.8125
4400032,熱海市中央町＊,自治体,35.096,139.0715,5239501541,6,405.6,0.9882
4400100,伊東市大原,気象庁,34.9654,139.102,5239305833,5,310.8,1.2399
4400110,伊東市役所,気象庁,34.97,139.1,5239306724,15,207.5,1.749
4400111,伊東市川奈,気象庁,34.95,139.13,5239314012,5,340.4,1.1472
4400170,伊東測候所,気象庁,34.97,139.12,5239306923,1,641.3,0.6689
4400200,下田市加増野,気象庁,34.7212,138.875,5238076031,1,641.3,0.6689
4400230,下田市中＊,自治体,34.6827,138.9505,5238071633,3,512,0.8103
4400231,下田市東本郷＊,自治体,34.68,138.95,5238071542,15,207.5,1.749
4400232,下田市敷根＊,自治体,34.6838,138.9348,5238072422,1,641.3,0.6689
4400320,東伊豆町奈良本＊,防災科研,34.8158,139.054597,5239107434,2,400.3,0.9994
4400330,東伊豆町稲取＊,自治体,34.7729,139.0413,5239102332,16,260.2,1.4425
4400430,河津町田中＊,自治体,34.757,138.9876,5238170933,11,317.6,1.2171
4400500,南伊豆町石廊崎（旧）,気象庁,34.6,138.85,5138762722,0,0,0
4400501,南伊豆町石廊崎（臨時）,気象庁,34.6,138.85,5138762722,0,0,0
4400502,南伊豆町石廊崎,気象庁,34.6038,138.8429,5138762714,1,641.3,0.6689
4400520,南伊豆町入間＊,防災科研,34.6469,138.8194,5138767541,1,641.3,0.6689
4400530,南伊豆町下賀茂（旧）＊,自治体,34.65,138.87,5138768921,1,641.3,0.6689
4400531,南伊豆町下賀茂＊,自治体,34.6511,138.8585,5138768821,10,271.3,1.3921
4400620,松崎町江奈＊,防災科研,34.754897,138.784097,5238160241,15,207.5,1.749
4400630,松崎町宮内（旧）＊,自治体,34.75,138.78,5238160212,16,260.2,1.4425
4400631,松崎町宮内＊,自治体,#N/A,#N/A,0,0,0,0
4400720,西伊豆町一色＊,防災科研,34.7903,138.8008,5238164433,10,306.2,1.2555
4400730,西伊豆町仁科＊,自治体,34.7717,138.7753,5238162231,15,207.5,1.749
4400731,西伊豆町宇久須（旧）＊,自治体,34.85,138.78,5238262212,15,207.5,1.749
4400732,西伊豆町宇久須＊,自治体,34.8464,138.7699,5238261141,16,260.2,1.4425
4401330,函南町仁田＊,自治体,35.08,138.95,5238479542,8,354.4,1.1085
4401331,函南町平井＊,自治体,35.089,138.9534,5238570632,8,408.4,0.9824
4401800,伊豆市中伊豆グラウンド,気象庁,34.9588,139.0087,5239305021,6,405.6,0.9882
4401820,伊豆市小立野＊,自治体,34.98,138.95,5238377542,10,340.2,1.1478
4401830,伊豆市土肥＊,自治体,34.9114,138.7949,5238269323,15,207.5,1.749
4401831,伊豆市市山（旧）＊,自治体,34.9,138.93,5238278412,1,641.3,0.6689
4401832,伊豆市八幡＊,自治体,34.9541,138.9964,5238374923,10,391.2,1.019
4401833,伊豆市市山（旧２）＊,自治体,34.9,138.93,5238278412,1,641.3,0.6689
4401834,伊豆市湯ケ島＊,自治体,34.8925,138.9319,5238277421,8,516.2,0.8046
4401840,伊豆市小立野（旧）＊,自治体,34.98,138.95,5238377542,10,340.2,1.1478
4401841,伊豆市小立野＊,自治体,34.9766,138.9467,5238377521,8,476.7,0.8611
4401860,中伊豆町八幡（旧）＊,自治体,34.95,139,5239304011,6,405.6,0.9882
4401930,伊豆の国市長岡（旧）＊,自治体,35.03,138.93,5238473432,10,302.2,1.2696
4401931,伊豆の国市四日町＊,自治体,35.0591,138.9528,5238477611,15,207.5,1.749
4401932,伊豆の国市田京＊,自治体,35.0146,138.9453,5238471543,11,304.1,1.263
4401933,伊豆の国市長岡＊,自治体,35.0277,138.9289,5238473414,10,305.3,1.2588
4410030,沼津市高島本町（旧）＊,自治体,35.1,138.85,5238562722,16,260.2,1.4425
4410031,沼津市御幸町＊,自治体,35.0957,138.8633,5238561913,12,183.8,1.9393
4410032,沼津市戸田（旧）＊,自治体,34.97,138.78,5238366214,15,177.8,1.9955
4410033,沼津市高島本町＊,自治体,35.1074,138.8566,5238562843,5,231.9,1.5913
4410034,沼津市戸田＊,自治体,34.9725,138.7783,5238366232,15,176.8,2.0049
4410070,沼津測候所,気象庁,35.1,138.85,5238562722,16,260.2,1.4425
4410100,三島市東本町（旧）,気象庁,35.12,138.93,5238574414,10,279.8,1.3558
4410101,三島市東本町,気象庁,35.1141,138.9257,5238573431,5,239.5,1.5479
4410130,三島市大社町＊,自治体,35.1193,138.9192,5238574323,5,245,1.5185
4410200,富士宮市弓沢町（旧）,気象庁,35.22,138.62,5238646923,5,278.3,1.3621
4410201,富士宮市弓沢町,気象庁,35.2232,138.621,5238646943,5,280.2,1.3542
4410210,富士宮市弓沢町（旧２）,気象庁,35.22,138.62,5238646923,5,278.3,1.3621
4410221,富士宮市野中＊,防災科研,35.2128,138.601597,5238645831,6,405.6,0.9882
4410230,富士宮市猪之頭＊,自治体,35.369,138.5658,5338044514,5,296.2,1.2917
4410231,富士宮市長貫＊,自治体,35.1992,138.562,5238643444,10,354.9,1.1073
4410270,大宮測候所,気象庁,35.22,138.63,5238656014,5,286.6,1.3284
4410300,富士市富士総合運動公園,気象庁,35.194,138.6851,5238653424,5,305,1.2599
4410331,富士市本市場＊,自治体,35.1566,138.6618,5238558244,11,278.7,1.3605
4410332,富士市永田町＊,自治体,35.1614,138.6763,5238559413,11,270.4,1.396
4410333,富士市岩渕（旧）＊,自治体,35.15,138.62,5238548921,8,353.4,1.1112
4410334,富士市岩渕＊,自治体,35.1496,138.622,5238547944,11,299.6,1.2791
4410335,富士市吉永＊,自治体,35.1648,138.7216,5238559743,11,280.1,1.3546
4410336,富士市大淵＊,自治体,35.2097,138.6849,5238655422,5,299.3,1.2804
4410400,御殿場市萩原,気象庁,35.3102,138.9304,5238777412,5,273,1.3847
4410420,御殿場市役所＊,自治体,35.32,138.93,5238778414,5,286.9,1.3275
4410421,御殿場市茱萸沢＊,防災科研,35.313483,138.90635,5238777241,5,295.3,1.2951
4410520,裾野市石脇＊,防災科研,35.197097,138.9127,5238673331,5,277.3,1.3663
4410530,裾野市佐野＊,自治体,35.1739,138.9067,5238670243,5,271.5,1.3912
4410630,静岡清水町堂庭＊,自治体,35.0994,138.9023,5238571233,5,254.6,1.4693
4410730,長泉町中土狩＊,自治体,35.1358,138.8992,5238576124,5,269.4,1.4002
4410830,小山町藤曲＊,自治体,35.3601,138.9873,5338073822,8,509.2,0.8141
4420200,島田市中央町,気象庁,34.8368,138.1761,5238210413,11,324.9,1.1939
4420201,島田市川根町家山,気象庁,34.9391,138.0758,5238302631,8,479.1,0.8575
4420220,島田市川根町笹間上＊,防災科研,35.008467,138.147417,5238411122,1,641.3,0.6689
4420230,島田市金谷代官町＊,自治体,34.8346,138.1268,5238210011,11,329.3,1.1803
4420270,川根町家山（旧）,気象庁,34.95,138.08,5238304612,8,512.9,0.8091
4420320,焼津市東小川＊,自治体,34.85,138.32,5238222521,11,261.7,1.4354
4420330,焼津市本町（旧）＊,自治体,34.87,138.32,5238224523,16,260.2,1.4425
4420331,焼津市宗高＊,自治体,34.8037,138.2843,5238126223,11,280.3,1.3538
4420332,焼津市本町＊,自治体,34.8669,138.3231,5238224522,16,260.2,1.4425
4420430,藤枝市瀬戸新屋＊,自治体,34.8484,138.2361,5238211844,11,308.6,1.2472
4420431,藤枝市岡出山＊,自治体,34.8674,138.2576,5238224021,11,298.6,1.2827
4420432,藤枝市岡部町岡部＊,自治体,34.9113,138.2799,5238229214,12,213.2,1.7093
4421330,吉田町住吉＊,自治体,34.7709,138.252,5238122031,11,277.1,1.367
4421800,静岡駿河区曲金（旧）,気象庁,34.98,138.4,5238337231,11,300.8,1.2748
4421801,静岡駿河区曲金,気象庁,34.976,138.4035,5238337212,11,286.9,1.3273
4421830,静岡駿河区有明町＊,自治体,34.97,138.4,5238336213,1,641.3,0.6689
4421900,静岡葵区峰山,気象庁,35.07,138.2,5238418524,1,641.3,0.6689
4421920,静岡葵区駒形通＊,防災科研,34.9649,138.3735,5238325944,11,292.8,1.3046
4421921,静岡葵区梅ヶ島＊,防災科研,35.243497,138.340697,5238629712,10,475.4,0.8632
4421930,静岡葵区追手町県庁＊,自治体,34.977,138.3831,5238337021,11,300.3,1.2767
4421931,静岡葵区追手町市役所＊,自治体,34.9755,138.3826,5238337021,11,300.3,1.2767
4422000,静岡清水区千歳町,気象庁,35.0168,138.4848,5238432822,16,260.2,1.4425
4422020,静岡清水区庵原町＊,自治体,35.03,138.48,5238433832,16,260.2,1.4425
4422021,静岡清水区蒲原新栄＊,防災科研,35.127097,138.621297,5238545923,11,294.3,1.2989
4422030,静岡清水区旭町＊,自治体,35.02,138.48,5238432814,16,260.2,1.4425
4422031,静岡清水区蒲原新田＊,自治体,35.12,138.6,5238544724,8,387,1.0285
4422032,静岡清水区由比北田（旧）＊,自治体,35.1,138.57,5238542521,0,0,0
4422033,静岡清水区由比北田＊,自治体,35.1069,138.5624,5238542444,11,297.9,1.2856
4422120,川根本町東藤川＊,防災科研,35.096897,138.133197,5238511041,1,775.5,0.5689
4422130,川根本町上長尾＊,自治体,35.0467,138.0815,5238405641,8,525,0.7932
4422131,川根本町千頭＊,自治体,35.12,138.13,5238514014,1,775.5,0.5689
4422200,牧之原市鬼女新田,気象庁,34.6777,138.183,5238011423,8,492.3,0.8379
4422220,牧之原市静波＊,防災科研,34.7402,138.224097,5238018744,16,260.2,1.4425
4422230,牧之原市相良＊,自治体,34.68,138.2,5238011542,17,194.5,1.8484
4422240,牧之原市静波＊,自治体,34.73,138.22,5238017741,17,194.5,1.8484
4430130,磐田市見付＊,自治体,34.7279,137.8518,5237067813,10,217.1,1.6834
4430131,磐田市国府台＊,自治体,34.7179,137.8515,5237066811,8,290.1,1.3146
4430132,磐田市福田＊,自治体,34.6815,137.881,5237071034,15,166,2.1152
4430133,磐田市岡＊,自治体,34.6783,137.8167,5237061514,14,183.8,1.9397
4430134,磐田市森岡＊,自治体,34.7278,137.8219,5237067524,11,275.5,1.374
4430135,磐田市下野部＊,自治体,34.8391,137.8425,5237260732,11,317.9,1.2162
4430160,福田町福田（旧）＊,自治体,34.68,137.88,5237071032,16,260.2,1.4425
4430200,掛川市篠場,気象庁,34.751,137.9857,5237170822,3,439.6,0.9228
4430230,掛川市西大渕＊,自治体,34.679,137.9887,5237071913,16,260.2,1.4425
4430231,掛川市三俣＊,自治体,34.6656,138.0547,5138709434,17,194.5,1.8484
4430240,掛川市長谷＊,自治体,34.7689,137.9987,5237172924,8,444.2,0.9145
4430300,袋井市新屋,気象庁,34.7502,137.9239,5237170322,13,163.1,2.1481
4430330,袋井市浅名＊,自治体,34.7073,137.9317,5237074443,15,175,2.0226
4430630,湖西市新居町浜名（旧）＊,自治体,34.68,137.57,5237041541,17,194.5,1.8484
4430631,湖西市新居町浜名＊,自治体,34.6886,137.561,5237042442,16,260.2,1.4425
4430640,湖西市吉美＊,自治体,34.7184,137.5317,5237046221,15,185.4,1.9258
4431230,静岡森町森（旧）＊,自治体,34.83,137.93,5237179432,10,333.6,1.1671
4431231,静岡森町森＊,自治体,34.8364,137.9279,5237270413,10,340.2,1.148
4432800,御前崎市御前崎（旧）,気象庁,34.6,138.22,5138712721,8,328.2,1.1834
4432801,御前崎市御前崎,気象庁,34.6048,138.2136,5138712731,8,351.8,1.1156
4432830,御前崎市池新田＊,自治体,34.638,138.1281,5138716031,17,194.5,1.8484
4432831,御前崎市白羽＊,自治体,34.62,138.2,5138714524,8,356.1,1.1042
4432870,浜岡町池新田,気象庁,34.63,138.13,5138715032,17,194.5,1.8484
4432930,静岡菊川市赤土＊,自治体,34.6951,138.0908,5238003714,13,166.5,2.1104
4432931,静岡菊川市堀之内＊,自治体,34.7577,138.0846,5238100644,10,302.2,1.2699
4433000,浜松中区三組町（測候所）,気象庁,34.72,137.72,5237056723,8,319,1.2125
4433001,浜松中区高丘東,気象庁,34.754,137.7116,5237150624,8,334.1,1.1659
4433020,浜松中区三組町＊,防災科研,34.7102,137.7197,5237055721,8,292.4,1.3061
4433030,浜松中区中央一丁目＊,自治体,34.72,137.73,5237056814,11,283.9,1.3393
4433031,浜松中区元城町＊,自治体,34.7109,137.7261,5237055813,8,300.8,1.275
4433130,浜松東区流通元町＊,自治体,34.7413,137.7918,5237068334,11,276.7,1.3688
4433230,浜松西区舞阪町＊,自治体,34.6874,137.6078,5237042823,16,260.2,1.4425
4433231,浜松西区雄踏＊,自治体,34.6927,137.6453,5237053121,20,188.3,1.9004
4433260,浜松市雄踏町＊,自治体,34.7,137.63,5237054012,16,260.2,1.4425
4433330,浜松南区江之島町＊,自治体,34.6673,137.7523,5237060011,15,160.7,2.1746
4433400,浜松北区三ヶ日町,気象庁,34.8031,137.556,5237146414,15,207.5,1.749
4433401,浜松北区滝沢町,気象庁,34.8592,137.7185,5237253712,1,775.5,0.5689
4433430,浜松北区細江町＊,自治体,34.8062,137.6511,5237156231,15,207.5,1.749
4433431,浜松北区引佐町＊,自治体,34.8345,137.6697,5237250321,8,445.6,0.9122
4433530,浜松浜北区西美薗＊,自治体,34.794,137.7899,5237165313,11,293,1.3036
4433620,浜松天竜区春野町＊,防災科研,34.9816,137.8975,5237377144,1,775.5,0.5689
4433622,浜松天竜区佐久間町＊,防災科研,35.091597,137.8136,5237560533,10,404.8,0.9899
4433630,浜松天竜区二俣町鹿島＊,自治体,34.8505,137.7091,5237252621,3,474.4,0.8648
4433631,浜松天竜区二俣町二俣＊,自治体,34.87,137.82,5237264523,10,339.7,1.1495
4433632,浜松天竜区龍山町（旧）＊,自治体,34.97,137.83,5237366614,8,509,0.8144
4433633,浜松天竜区水窪町（旧）＊,自治体,35.17,137.87,5237660923,8,529.6,0.7873
4433634,浜松天竜区水窪町＊,自治体,35.166,137.8695,5237569943,8,532,0.7843
4433635,浜松天竜区龍山町（旧２）＊,自治体,34.97,137.83,5237366614,8,509,0.8144
4433636,浜松天竜区龍山町＊,自治体,34.9696,137.8258,5237366613,8,496.8,0.8314
4433640,浜松天竜区佐久間町＊,自治体,35.08,137.82,5237469541,1,775.5,0.5689
4433660,浜松市春野町＊,自治体,34.98,137.9,5237377231,1,775.5,0.5689
4433670,佐久間通報所,気象庁,35.08,137.8,5237469431,10,403.8,0.992
4500000,豊橋市向山,気象庁,34.7572,137.4074,5237130243,8,349.7,1.1214
4500030,豊橋市東松山町＊,自治体,34.7589,137.3913,5237131112,8,291.5,1.3093
4500130,豊川市諏訪＊,自治体,34.8277,137.3685,5237129914,8,357.8,1.0997
4500131,豊川市一宮町＊,自治体,34.8563,137.4232,5237232344,8,407.1,0.9852
4500132,豊川市赤坂町＊,自治体,34.859,137.3075,5237223421,10,333.3,1.1683
4500133,豊川市御津町＊,自治体,34.8169,137.3151,5237128511,10,274,1.3804
4500134,豊川市小坂井町＊,自治体,34.8013,137.3588,5237126821,8,299.2,1.2807
4500220,蒲郡市御幸町＊,防災科研,34.8263,137.219997,5237119721,8,382.2,1.0395
4500230,蒲郡市神ノ郷町＊,自治体,34.83,137.22,5237119741,8,394.5,1.012
4500231,蒲郡市水竹町＊,自治体,34.8333,137.2386,5237119933,10,294.1,1.2996
4500300,新城市乗本,気象庁,34.9309,137.5742,5237341542,8,473.4,0.8664
4500301,新城市矢部,気象庁,34.9143,137.5073,5237249041,10,354.7,1.1079
4500320,新城市長篠＊,防災科研,34.9335,137.576097,5237342611,8,473.4,0.8663
4500321,新城市作手高里松風呂＊,防災科研,34.98025,137.429667,5237337432,1,775.5,0.5689
4500330,新城市東入船（旧）＊,自治体,34.9,137.5,5237248011,8,442.2,0.9181
4500331,新城市作手高里縄手上＊,自治体,34.9759,137.4236,5237337322,8,541.2,0.7729
4500332,新城市東入船＊,自治体,34.8992,137.4985,5237237944,8,447.9,0.9082
4500830,設楽町田口（旧）＊,自治体,35.1,137.57,5237542521,1,641.3,0.6689
4500831,設楽町津具＊,自治体,35.1659,137.6215,5237549943,8,539.7,0.7747
4500832,設楽町田口＊,自治体,35.0973,137.5712,5237541541,2,400.3,0.9994
4500860,津具村見出原＊,自治体,35.17,137.63,5237650014,1,641.3,0.6689
4500930,東栄町本郷＊,自治体,35.0769,137.6978,5237459522,8,500.6,0.826
4501030,豊根村下黒川＊,自治体,35.1467,137.7197,5237557741,8,560.5,0.7501
4501031,豊根村富山＊,自治体,35.1898,137.8096,5237662444,1,775.5,0.5689
4502300,田原市福江町（旧）,気象庁,34.63,137.1,5137705742,19,236.3,1.5657
4502301,田原市石神町,気象庁,34.6348,137.1398,5137716111,1,775.5,0.5689
4502302,田原市福江町,気象庁,34.6297,137.0942,5137705741,19,229.9,1.6029
4502320,田原市古田町＊,防災科研,34.6221,137.107797,5137704841,10,291.6,1.3091
4502330,田原市田原町＊,自治体,34.6688,137.2643,5237020113,8,401.2,0.9974
4502331,田原市赤羽根町＊,自治体,34.6189,137.212,5137714624,8,431.6,0.9373
4510000,名古屋千種区日和町,気象庁,35.1682,136.9652,5236670711,3,377.2,1.0514
4510140,名古屋東区筒井＊,自治体,35.1793,136.926,5236671431,8,315.4,1.2245
4510240,名古屋北区萩野通＊,自治体,35.2083,136.9107,5236674244,13,155.3,2.2389
4510340,名古屋西区八筋町＊,自治体,35.2214,136.8824,5236676041,13,151.2,2.2909
4510440,名古屋中村区大宮町＊,自治体,35.1663,136.8656,5236569933,12,171.6,2.0569
4510530,名古屋中区市役所＊,自治体,35.1687,136.9103,5236670222,8,297.3,1.2875
4510531,名古屋中区県庁（旧）＊,自治体,35.18,136.9,5236671231,8,281.4,1.3494
